,match_id,WTA,player,date,rankdist,wikibuzz,inverse_b365,inverse_best,inverse_avg,outcome,year
621,2163,49,Zhang Shuai,2016-09-23,-0.012012987012987014,-0.7202491103377364,0.5263157894736842,0.48309178743961356,0.5235602094240838,1,2016
647,2189,50,Monica Puig,2016-09-23,0.2196969696969697,3.6850843831453846,0.3333333333333333,0.30303030303030304,0.33557046979865773,0,2016
622,2164,49,Sara Sorribes Tormo,2016-09-23,0.00021316280309086055,1.4069136483226263,0.5,0.47619047619047616,0.5050505050505051,0,2016
593,2135,48,Jelena Jankovic,2016-09-23,-0.008508508508508511,-1.824549292051046,0.5263157894736842,0.5208333333333334,0.5376344086021505,1,2016
594,2136,48,Lesia Tsurenko,2016-09-23,-0.004748062015503877,-0.07618913835754659,0.5813953488372093,0.5555555555555556,0.5847953216374269,1,2016
594,2136,48,Anett Kontaveit,2016-09-23,0.004748062015503877,0.07618913835754659,0.47619047619047616,0.4444444444444444,0.47393364928909953,0,2016
593,2135,48,Ana Konjuh,2016-09-23,0.008508508508508511,1.824549292051046,0.5263157894736842,0.49019607843137253,0.5208333333333334,0,2016
623,2165,49,Monica Niculescu,2016-09-23,-0.00837789661319073,-0.26045525975156686,0.7142857142857143,0.6756756756756757,0.7042253521126761,1,2016
623,2165,49,Jana Cepelova,2016-09-23,0.00837789661319073,0.26045525975156686,0.36363636363636365,0.3125,0.36101083032490977,0,2016
650,2192,50,Elina Svitolina,2016-09-23,0.2833333333333333,0.6944583695589857,0.38167938931297707,0.36363636363636365,0.3802281368821293,1,2016
649,2191,50,Naomi Osaka,2016-09-23,-0.005805720758991788,-1.0470426114590778,0.7518796992481203,0.7246376811594204,0.7518796992481203,1,2016
648,2190,50,Caroline Wozniacki,2016-09-23,-0.026539973787680207,-2.746135261872592,0.8771929824561404,0.8547008547008548,0.8849557522123894,1,2016
647,2189,50,Agnieszka Radwanska,2016-09-23,-0.2196969696969697,-3.6850843831453846,0.7352941176470588,0.6944444444444444,0.7246376811594204,1,2016
622,2164,49,Patricia Maria Tig,2016-09-23,-0.00021316280309086055,-1.4069136483226263,0.5813953488372093,0.5263157894736842,0.5555555555555556,1,2016
624,2166,49,Patricia Maria Tig,2016-09-24,0.003703703703703704,-0.4928879230793233,0.38167938931297707,0.3401360544217687,0.3802281368821293,0,2016
625,2167,49,Zhang Shuai,2016-09-24,-0.0068181818181818205,0.5392998527750559,0.4444444444444444,0.4115226337448559,0.44052863436123346,0,2016
651,2193,50,Agnieszka Radwanska,2016-09-24,-0.2142857142857143,-0.5295970881973934,0.6211180124223602,0.5649717514124294,0.6024096385542169,0,2016
652,2194,50,Elina Svitolina,2016-09-24,-0.03484848484848485,-1.7723158766799503,0.6535947712418301,0.6369426751592356,0.6622516556291391,0,2016
595,2137,48,Lesia Tsurenko,2016-09-24,0.014527027027027028,2.1408189551340127,0.45454545454545453,0.4444444444444444,0.47393364928909953,1,2016
595,2137,48,Jelena Jankovic,2016-09-24,-0.014527027027027028,-2.1408189551340127,0.6024096385542169,0.5524861878453039,0.5847953216374269,0,2016
624,2166,49,Lara Arruabarrena,2016-09-24,-0.003703703703703704,0.4928879230793233,0.6666666666666666,0.6535947712418301,0.6756756756756757,1,2016
625,2167,49,Monica Niculescu,2016-09-24,0.0068181818181818205,-0.5392998527750559,0.6211180124223602,0.5988023952095809,0.6172839506172839,1,2016
651,2193,50,Caroline Wozniacki,2016-09-24,0.2142857142857143,0.5295970881973934,0.4347826086956522,0.4347826086956522,0.4566210045662101,1,2016
652,2194,50,Naomi Osaka,2016-09-24,0.03484848484848485,1.7723158766799503,0.4,0.36363636363636365,0.39840637450199207,1,2016
626,2168,49,Monica Niculescu,2016-09-25,-0.007070707070707069,-0.8386030267817137,0.7692307692307692,0.7352941176470588,0.7575757575757576,0,2016
626,2168,49,Lara Arruabarrena,2016-09-25,0.007070707070707069,0.8386030267817137,0.2857142857142857,0.2857142857142857,0.3003003003003003,1,2016
692,2234,52,Svetlana Kuznetsova,2016-09-25,-0.07500000000000001,-0.028485246244268014,0.6535947712418301,0.5952380952380952,0.6289308176100629,1,2016
691,2233,52,Elizaveta Kulichkova,2016-09-25,0.031054131054131056,1.336828292903098,0.4444444444444444,0.42016806722689076,0.4504504504504504,0,2016
693,2235,52,Louisa Chirico,2016-09-25,0.05791505791505791,1.6640760464859554,0.3333333333333333,0.2777777777777778,0.32573289902280134,1,2016
694,2236,52,Ekaterina Makarova,2016-09-25,-0.017503217503217504,-0.24835365631787398,0.7142857142857143,0.6535947712418301,0.7042253521126761,1,2016
694,2236,52,Sabine Lisicki,2016-09-25,0.017503217503217504,0.24835365631787398,0.36363636363636365,0.3333333333333333,0.35714285714285715,0,2016
693,2235,52,Timea Bacsinszky,2016-09-25,-0.05791505791505791,-1.6640760464859554,0.7352941176470588,0.684931506849315,0.7352941176470588,0,2016
692,2234,52,Belinda Bencic,2016-09-25,0.07500000000000001,0.028485246244268014,0.42194092827004215,0.4,0.4329004329004329,0,2016
691,2233,52,Irina-Camelia Begu,2016-09-25,-0.031054131054131056,-1.336828292903098,0.6369426751592356,0.5847953216374269,0.6134969325153374,1,2016
690,2232,52,Monica Puig,2016-09-25,0.02962962962962963,4.2431025764698385,0.6369426751592356,0.5882352941176471,0.6097560975609756,0,2016
689,2231,52,Varvara Lepchenko,2016-09-25,0.011761561079925154,-0.07312226482896259,0.36363636363636365,0.3225806451612903,0.3496503496503497,0,2016
688,2230,52,Timea Babos,2016-09-25,-0.022142857142857145,0.5055485666651471,0.5813953488372093,0.5181347150259068,0.5464480874316939,0,2016
687,2229,52,Saisai Zheng,2016-09-25,0.01173201605433776,0.6846364908920367,0.42194092827004215,0.4,0.4310344827586207,0,2016
686,2228,52,Shelby Rogers,2016-09-25,0.0015645371577574958,0.3963820762294097,0.47619047619047616,0.46511627906976744,0.4854368932038835,0,2016
653,2195,50,Caroline Wozniacki,2016-09-25,-0.02056277056277056,-3.9497874540429203,0.7518796992481203,0.7092198581560284,0.7352941176470588,1,2016
685,2227,52,Danka Kovinic,2016-09-25,0.01638504864311316,-0.2769375331688037,0.36363636363636365,0.35587188612099646,0.3717472118959108,0,2016
687,2229,52,Yaroslava Shvedova,2016-09-25,-0.01173201605433776,-0.6846364908920367,0.6535947712418301,0.6024096385542169,0.6289308176100629,1,2016
653,2195,50,Naomi Osaka,2016-09-25,0.02056277056277056,3.9497874540429203,0.29411764705882354,0.29411764705882354,0.3205128205128205,0,2016
686,2228,52,Yanina Wickmayer,2016-09-25,-0.0015645371577574958,-0.3963820762294097,0.6024096385542169,0.5555555555555556,0.5747126436781609,1,2016
689,2231,52,Lucie Safarova,2016-09-25,-0.011761561079925154,0.07312226482896259,0.7142857142857143,0.684931506849315,0.7142857142857143,1,2016
685,2227,52,Laura Siegemund,2016-09-25,-0.01638504864311316,0.2769375331688037,0.7142857142857143,0.6578947368421053,0.6896551724137931,1,2016
688,2230,52,Katerina Siniakova,2016-09-25,0.022142857142857145,-0.5055485666651471,0.5,0.47619047619047616,0.5128205128205129,1,2016
690,2232,52,Roberta Vinci,2016-09-25,-0.02962962962962963,-4.2431025764698385,0.4444444444444444,0.4291845493562232,0.45248868778280543,1,2016
700,2242,52,Zhang Shuai,2016-09-26,-0.021910503130071875,0.4054651081081645,0.7142857142857143,0.6896551724137931,0.7092198581560284,1,2016
701,2243,52,Johanna Konta,2016-09-26,-0.0560897435897436,-0.5157355192651588,0.8474576271186441,0.8,0.8333333333333334,1,2016
702,2244,52,Kristina Mladenovic,2016-09-26,0.012731481481481483,0.5718449412845182,0.42194092827004215,0.4081632653061224,0.4291845493562232,1,2016
703,2245,52,Elina Svitolina,2016-09-26,-0.04792196776929601,0.6903524599758415,0.819672131147541,0.7575757575757576,0.8,1,2016
704,2246,52,Barbora Strycova,2016-09-26,-0.019047619047619046,0.68267588069265,0.6535947712418301,0.5882352941176471,0.6211180124223602,1,2016
705,2247,52,Jelena Jankovic,2016-09-26,-0.00564102564102564,0.993640197952048,0.5,0.47619047619047616,0.5076142131979695,1,2016
696,2238,52,Petra Kvitova,2016-09-26,-0.04076086956521739,-0.3772942311414681,0.819672131147541,0.7874015748031495,0.8064516129032259,1,2016
657,2199,51,Maria Sakkari,2016-09-26,-0.0006417308397506424,-0.8219800524029139,0.5813953488372093,0.5555555555555556,0.5747126436781609,1,2016
695,2237,52,Dominika Cibulkova,2016-09-26,-0.06609195402298851,-0.8574502318512216,0.7142857142857143,0.6896551724137931,0.7092198581560284,1,2016
697,2239,52,Misaki Doi,2016-09-26,0.0285204991087344,0.8409278880917161,0.3076923076923077,0.2857142857142857,0.3115264797507788,1,2016
698,2240,52,Yulia Putintseva,2016-09-26,0.005555555555555557,-0.9461049945845813,0.47619047619047616,0.45454545454545453,0.48309178743961356,1,2016
699,2241,52,Madison Brengle,2016-09-26,-0.0007309941520467836,0.47672121175895144,0.4444444444444444,0.4166666666666667,0.4366812227074236,1,2016
658,2200,51,Kurumi Nara,2016-09-26,-0.010049019607843138,-1.5852236543135059,0.8474576271186441,0.8130081300813008,0.8333333333333334,1,2016
656,2198,51,Stefanie Voegele,2016-09-26,-0.0036481318034716085,-2.409194828052304,0.45454545454545453,0.3846153846153846,0.425531914893617,1,2016
654,2196,51,Denisa Allertova,2016-09-26,-0.002402503072969046,-1.667706820558076,0.8474576271186441,0.8264462809917356,0.8474576271186441,1,2016
707,2249,52,Mirjana Lucic-Baroni,2016-09-26,0.026041666666666664,0.4092746365248321,0.38167938931297707,0.36363636363636365,0.38759689922480617,0,2016
709,2251,52,Simona Halep,2016-09-26,-0.16153846153846155,-1.0465706329764843,0.8928571428571428,0.8695652173913044,0.8928571428571428,1,2016
709,2251,52,Irina-Camelia Begu,2016-09-26,0.16153846153846155,1.0465706329764843,0.16666666666666666,0.15384615384615385,0.1694915254237288,0,2016
708,2250,52,Samantha Stosur,2016-09-26,-0.007177033492822962,-2.0036379187121027,0.36363636363636365,0.3389830508474576,0.3717472118959108,0,2016
706,2248,52,Daria Kasatkina,2016-09-26,-0.02056277056277056,-0.14660347419187536,0.6369426751592356,0.5988023952095809,0.6211180124223602,1,2016
706,2248,52,Julia Goerges,2016-09-26,0.02056277056277056,0.14660347419187536,0.4444444444444444,0.4166666666666667,0.4385964912280702,0,2016
705,2247,52,Daria Gavrilova,2016-09-26,0.00564102564102564,-0.993640197952048,0.5813953488372093,0.5376344086021505,0.5555555555555556,0,2016
704,2246,52,Sara Errani,2016-09-26,0.019047619047619046,-0.68267588069265,0.42194092827004215,0.4132231404958678,0.4385964912280702,0,2016
703,2245,52,Bethanie Mattek-Sands,2016-09-26,0.04792196776929601,-0.6903524599758415,0.25,0.23094688221709006,0.2597402597402597,0,2016
702,2244,52,Coco Vandeweghe,2016-09-26,-0.012731481481481483,-0.5718449412845182,0.6535947712418301,0.6172839506172839,0.6329113924050632,0,2016
701,2243,52,Annika Beck,2016-09-26,0.0560897435897436,0.5157355192651588,0.2222222222222222,0.2040816326530612,0.2298850574712644,0,2016
700,2242,52,Shuai Peng,2016-09-26,0.021910503130071875,-0.4054651081081645,0.36363636363636365,0.3333333333333333,0.35714285714285715,0,2016
699,2241,52,Heather Watson,2016-09-26,0.0007309941520467836,-0.47672121175895144,0.6369426751592356,0.6060606060606061,0.625,0,2016
698,2240,52,Anastasija Sevastova,2016-09-26,-0.005555555555555557,0.9461049945845813,0.6024096385542169,0.5464480874316939,0.5780346820809249,0,2016
697,2239,52,Anastasia Pavlyuchenkova,2016-09-26,-0.0285204991087344,-0.8409278880917161,0.7518796992481203,0.7352941176470588,0.7462686567164178,0,2016
696,2238,52,Jelena Ostapenko,2016-09-26,0.04076086956521739,0.3772942311414681,0.25,0.23529411764705882,0.2531645569620253,0,2016
695,2237,52,Alize Cornet,2016-09-26,0.06609195402298851,0.8574502318512216,0.36363636363636365,0.3333333333333333,0.35335689045936397,0,2016
658,2200,51,Dayana Yastremska,2016-09-26,0.010049019607843138,1.5852236543135059,0.2222222222222222,0.19047619047619047,0.2304147465437788,0,2016
657,2199,51,Anna Karolina Schmiedlova,2016-09-26,0.0006417308397506424,0.8219800524029139,0.5,0.45454545454545453,0.48780487804878053,0,2016
656,2198,51,Sabina Sharipova,2016-09-26,0.0036481318034716085,2.409194828052304,0.6211180124223602,0.5681818181818182,0.6369426751592356,0,2016
654,2196,51,Hiroko Kuwata,2016-09-26,0.002402503072969046,1.667706820558076,0.2222222222222222,0.19157088122605365,0.2173913043478261,0,2016
710,2252,52,Yanina Wickmayer,2016-09-26,0.10805084745762712,0.4360955018888959,0.2857142857142857,0.2597402597402597,0.2881844380403458,0,2016
708,2250,52,Caroline Wozniacki,2016-09-26,0.007177033492822962,2.0036379187121027,0.7142857142857143,0.6535947712418301,0.6896551724137931,1,2016
707,2249,52,Caroline Garcia,2016-09-26,-0.026041666666666664,-0.4092746365248321,0.6944444444444444,0.6493506493506493,0.6756756756756757,1,2016
710,2252,52,Carla Suárez Navarro,2016-09-26,-0.10805084745762712,-0.4360955018888959,0.78125,0.7518796992481203,0.7692307692307692,1,2016
667,2209,51,Kateryna Kozlova,2016-09-27,0.00043421623968736486,-0.02230575751429817,0.7142857142857143,0.6666666666666666,0.6896551724137931,1,2016
723,2265,52,Johanna Konta,2016-09-27,-0.05060728744939272,-1.2874640678271183,0.78125,0.7042253521126761,0.7692307692307692,1,2016
720,2262,52,Dominika Cibulkova,2016-09-27,-0.0510752688172043,-0.49589997354931503,0.7352941176470588,0.6944444444444444,0.7246376811594204,1,2016
721,2263,52,Venus Williams,2016-09-27,-0.11507936507936507,-1.0578276519538272,0.7352941176470588,0.7194244604316548,0.7462686567164178,1,2016
722,2264,52,Caroline Wozniacki,2016-09-27,-0.0275974025974026,1.1301664458074367,0.78125,0.7518796992481203,0.7751937984496123,1,2016
719,2261,52,Madison Keys,2016-09-27,-0.06944444444444445,-0.43114241502919276,0.7352941176470588,0.684931506849315,0.7246376811594204,1,2016
724,2266,52,Jelena Jankovic,2016-09-27,0.30769230769230765,0.4706708729256326,0.3333333333333333,0.32679738562091504,0.35587188612099646,1,2016
718,2260,52,Louisa Chirico,2016-09-27,0.022200772200772198,0.7068773733718473,0.3076923076923077,0.29850746268656714,0.3184713375796178,0,2016
712,2254,52,Roberta Vinci,2016-09-27,-0.04227642276422764,-0.9285557563504976,0.6024096385542169,0.5555555555555556,0.591715976331361,0,2016
713,2255,52,Madison Brengle,2016-09-27,0.08611111111111111,0.8896853572552228,0.2222222222222222,0.19607843137254904,0.2242152466367713,0,2016
718,2260,52,Daria Kasatkina,2016-09-27,-0.022200772200772198,-0.7068773733718473,0.7518796992481203,0.7246376811594204,0.7407407407407407,1,2016
714,2256,52,Ekaterina Makarova,2016-09-27,0.22297297297297297,0.25381755849902465,0.3333333333333333,0.3125,0.33557046979865773,0,2016
715,2257,52,Elina Svitolina,2016-09-27,0.0069444444444444475,0.20299898522174226,0.36363636363636365,0.3389830508474576,0.36101083032490977,0,2016
716,2258,52,Misaki Doi,2016-09-27,0.017316017316017313,0.05756985182147789,0.3076923076923077,0.2840909090909091,0.3164556962025316,0,2016
717,2259,52,Kristina Mladenovic,2016-09-27,0.9814814814814815,-0.107295185326032,0.2,0.17825311942959002,0.1984126984126984,0,2016
659,2201,51,Sofia Shapatava,2016-09-27,0.009638384691149571,1.6274564179367788,0.38167938931297707,0.3389830508474576,0.36363636363636365,1,2016
660,2202,51,Irina Khromacheva,2016-09-27,-0.003801431127012523,0.5423242908253617,0.5464480874316939,0.49751243781094534,0.5434782608695652,1,2016
661,2203,51,Risa Ozaki,2016-09-27,-0.0004738213693437571,0.6671716941566845,0.6535947712418301,0.6060606060606061,0.6369426751592356,1,2016
662,2204,51,Naomi Broady,2016-09-27,-0.00415815582141815,0.4287606707116864,0.7352941176470588,0.6944444444444444,0.7194244604316548,1,2016
664,2206,51,Lesia Tsurenko,2016-09-27,-0.008115236356258874,2.1837572857095786,0.7518796992481203,0.7142857142857143,0.7352941176470588,1,2016
666,2208,51,Patricia Maria Tig,2016-09-27,-0.006996620950109323,-0.5559460590464603,0.7518796992481203,0.7246376811594204,0.7462686567164178,1,2016
717,2259,52,Angelique Kerber,2016-09-27,-0.9814814814814815,0.107295185326032,0.8620689655172414,0.8333333333333334,0.8620689655172414,1,2016
716,2258,52,Barbora Strycova,2016-09-27,-0.017316017316017313,-0.05756985182147789,0.7518796992481203,0.7142857142857143,0.7407407407407407,1,2016
668,2210,51,Kirsten Flipkens,2016-09-27,-0.008333333333333333,0.09744010606214981,0.6369426751592356,0.5952380952380952,0.6172839506172839,1,2016
720,2262,52,Laura Siegemund,2016-09-27,0.0510752688172043,0.49589997354931503,0.3333333333333333,0.3125,0.3401360544217687,0,2016
721,2263,52,Yulia Putintseva,2016-09-27,0.11507936507936507,1.0578276519538272,0.3333333333333333,0.2857142857142857,0.31545741324921134,0,2016
722,2264,52,Katerina Siniakova,2016-09-27,0.0275974025974026,-1.1301664458074367,0.2857142857142857,0.2645502645502646,0.2857142857142857,0,2016
723,2265,52,Zhang Shuai,2016-09-27,0.05060728744939272,1.2874640678271183,0.2857142857142857,0.26666666666666666,0.2898550724637681,0,2016
724,2266,52,Garbiñe Muguruza,2016-09-27,-0.30769230769230765,-0.4706708729256326,0.7352941176470588,0.6666666666666666,0.7042253521126761,0,2016
712,2254,52,Yaroslava Shvedova,2016-09-27,0.04227642276422764,0.9285557563504976,0.47619047619047616,0.4444444444444444,0.4694835680751174,1,2016
713,2255,52,Svetlana Kuznetsova,2016-09-27,-0.08611111111111111,-0.8896853572552228,0.8474576271186441,0.8130081300813008,0.8403361344537815,1,2016
714,2256,52,Agnieszka Radwanska,2016-09-27,-0.22297297297297297,-0.25381755849902465,0.7352941176470588,0.6993006993006994,0.7246376811594204,1,2016
659,2201,51,Cagla Buyukakcay,2016-09-27,-0.009638384691149571,-1.6274564179367788,0.6944444444444444,0.6666666666666666,0.6993006993006994,0,2016
660,2202,51,Tereza Martincova,2016-09-27,0.003801431127012523,-0.5423242908253617,0.5464480874316939,0.47846889952153115,0.5208333333333334,0,2016
661,2203,51,Elitsa Kostova,2016-09-27,0.0004738213693437571,-0.6671716941566845,0.42194092827004215,0.4,0.42372881355932207,0,2016
662,2204,51,Amra Sadikovic,2016-09-27,0.00415815582141815,-0.4287606707116864,0.3333333333333333,0.3067484662576687,0.3424657534246575,0,2016
715,2257,52,Petra Kvitova,2016-09-27,-0.0069444444444444475,-0.20299898522174226,0.7142857142857143,0.6666666666666666,0.6993006993006994,1,2016
664,2206,51,Evgeniya Rodina,2016-09-27,0.008115236356258874,-2.1837572857095786,0.3076923076923077,0.29411764705882354,0.3225806451612903,0,2016
668,2210,51,Ana Bogdan,2016-09-27,0.008333333333333333,-0.09744010606214981,0.4444444444444444,0.42016806722689076,0.4464285714285714,0,2016
667,2209,51,Donna Vekic,2016-09-27,-0.00043421623968736486,0.02230575751429817,0.36363636363636365,0.3496503496503497,0.3717472118959108,0,2016
666,2208,51,Vitalia Diatchenko,2016-09-27,0.006996620950109323,0.5559460590464603,0.3076923076923077,0.2958579881656805,0.3205128205128205,0,2016
719,2261,52,Caroline Garcia,2016-09-27,0.06944444444444445,0.43114241502919276,0.3333333333333333,0.29411764705882354,0.33444816053511706,0,2016
672,2214,51,Nao Hibino,2016-09-28,-0.004884004884004884,-1.0717104474047183,0.6211180124223602,0.5464480874316939,0.5747126436781609,1,2016
673,2215,51,Kirsten Flipkens,2016-09-28,-0.006765676567656765,0.2234751712807706,0.5813953488372093,0.5464480874316939,0.5780346820809249,1,2016
674,2216,51,Lesia Tsurenko,2016-09-28,-0.013218207014177592,0.3459509805757566,0.8620689655172414,0.8,0.8333333333333334,1,2016
675,2217,51,Denisa Allertova,2016-09-28,-0.00022492127755285515,-1.3862943611198906,0.7142857142857143,0.6756756756756757,0.6944444444444444,1,2016
727,2269,52,Venus Williams,2016-09-28,-0.042857142857142844,0.09529954899767992,0.5464480874316939,0.5235602094240838,0.5376344086021505,0,2016
677,2219,51,Stefanie Voegele,2016-09-28,9.518370454978178e-05,-0.9669539065181092,0.4444444444444444,0.4166666666666667,0.44052863436123346,1,2016
726,2268,52,Daria Kasatkina,2016-09-28,0.07539682539682539,0.7045777575709107,0.36363636363636365,0.3333333333333333,0.3597122302158274,0,2016
725,2267,52,Yaroslava Shvedova,2016-09-28,0.175609756097561,0.9633093605546377,0.2222222222222222,0.2,0.21645021645021645,0,2016
728,2270,52,Carla Suárez Navarro,2016-09-28,-0.04807692307692307,-0.953389378848318,0.47619047619047616,0.4444444444444444,0.4672897196261682,0,2016
676,2218,51,Kateryna Kozlova,2016-09-28,-0.005349712700614226,-1.914854359118002,0.8333333333333334,0.7633587786259541,0.819672131147541,1,2016
727,2269,52,Svetlana Kuznetsova,2016-09-28,0.042857142857142844,-0.09529954899767992,0.5464480874316939,0.5,0.5208333333333334,1,2016
730,2272,52,Agnieszka Radwanska,2016-09-28,-0.20454545454545453,-0.411937622613782,0.6369426751592356,0.5780346820809249,0.6097560975609756,1,2016
670,2212,51,Naomi Broady,2016-09-28,-0.0012541806020066881,-1.1112902038921644,0.6211180124223602,0.5747126436781609,0.6134969325153374,0,2016
672,2214,51,Risa Ozaki,2016-09-28,0.004884004884004884,1.0717104474047183,0.45454545454545453,0.45454545454545453,0.48309178743961356,0,2016
673,2215,51,Maria Sakkari,2016-09-28,0.006765676567656765,-0.2234751712807706,0.5,0.45454545454545453,0.4854368932038835,0,2016
674,2216,51,Ipek Soylu,2016-09-28,0.013218207014177592,-0.3459509805757566,0.2222222222222222,0.2,0.22573363431151244,0,2016
675,2217,51,Patricia Maria Tig,2016-09-28,0.00022492127755285515,1.3862943611198906,0.36363636363636365,0.3436426116838488,0.36496350364963503,0,2016
676,2218,51,Sofia Shapatava,2016-09-28,0.005349712700614226,1.914854359118002,0.23094688221709006,0.2222222222222222,0.23980815347721823,0,2016
677,2219,51,Francesca Schiavone,2016-09-28,-9.518370454978178e-05,0.9669539065181092,0.6369426751592356,0.5952380952380952,0.6211180124223602,0,2016
730,2272,52,Caroline Wozniacki,2016-09-28,0.20454545454545453,0.411937622613782,0.4444444444444444,0.4329004329004329,0.45454545454545453,0,2016
725,2267,52,Simona Halep,2016-09-28,-0.175609756097561,-0.9633093605546377,0.8474576271186441,0.819672131147541,0.8403361344537815,1,2016
726,2268,52,Madison Keys,2016-09-28,-0.07539682539682539,-0.7045777575709107,0.7142857142857143,0.6756756756756757,0.7042253521126761,1,2016
729,2271,52,Angelique Kerber,2016-09-28,-0.9375,0.945982521681558,0.6369426751592356,0.5747126436781609,0.6097560975609756,0,2016
728,2270,52,Johanna Konta,2016-09-28,0.04807692307692307,0.953389378848318,0.6024096385542169,0.5714285714285714,0.591715976331361,1,2016
729,2271,52,Petra Kvitova,2016-09-28,0.9375,-0.945982521681558,0.4444444444444444,0.4329004329004329,0.45248868778280543,1,2016
670,2212,51,Irina Khromacheva,2016-09-28,0.0012541806020066881,1.1112902038921644,0.45454545454545453,0.42016806722689076,0.4484304932735426,1,2016
679,2221,51,Lesia Tsurenko,2016-09-29,-0.006047411707789066,0.277482080806321,0.819672131147541,0.7692307692307692,0.8064516129032259,0,2016
681,2223,51,Kirsten Flipkens,2016-09-29,-0.007894736842105263,0.4810534654323204,0.5464480874316939,0.5181347150259068,0.5434782608695652,0,2016
678,2220,51,Stefanie Voegele,2016-09-29,0.0004953437685753913,-0.522521663529182,0.26666666666666666,0.26666666666666666,0.2840909090909091,0,2016
734,2276,52,Svetlana Kuznetsova,2016-09-29,0.15,0.6720211523576876,0.42194092827004215,0.3921568627450981,0.4291845493562232,1,2016
733,2275,52,Simona Halep,2016-09-29,-0.0888888888888889,-0.43601399512482847,0.7142857142857143,0.6944444444444444,0.7194244604316548,1,2016
735,2277,52,Petra Kvitova,2016-09-29,0.014423076923076927,-1.076429022765772,0.6024096385542169,0.5235602094240838,0.5649717514124294,1,2016
736,2278,52,Dominika Cibulkova,2016-09-29,-0.03571428571428571,-0.2921364228011612,0.6944444444444444,0.6369426751592356,0.6756756756756757,1,2016
731,2273,52,Jelena Jankovic,2016-09-29,0.021978021978021976,-0.5908683314395271,0.5813953488372093,0.5181347150259068,0.5494505494505494,0,2016
731,2273,52,Barbora Strycova,2016-09-29,-0.021978021978021976,0.5908683314395271,0.5,0.49019607843137253,0.5128205128205129,1,2016
678,2220,51,Kateryna Kozlova,2016-09-29,-0.0004953437685753913,0.522521663529182,0.8,0.7352941176470588,0.7751937984496123,1,2016
679,2221,51,Nao Hibino,2016-09-29,0.006047411707789066,-0.277482080806321,0.25,0.23255813953488372,0.25252525252525254,1,2016
681,2223,51,Denisa Allertova,2016-09-29,0.007894736842105263,-0.4810534654323204,0.5464480874316939,0.48780487804878053,0.5181347150259068,1,2016
733,2275,52,Madison Keys,2016-09-29,0.0888888888888889,0.43601399512482847,0.36363636363636365,0.31746031746031744,0.3460207612456747,0,2016
734,2276,52,Agnieszka Radwanska,2016-09-29,-0.15,-0.6720211523576876,0.6535947712418301,0.5952380952380952,0.6289308176100629,0,2016
735,2277,52,Johanna Konta,2016-09-29,-0.014423076923076927,1.076429022765772,0.47619047619047616,0.47393364928909953,0.49751243781094534,0,2016
736,2278,52,Barbora Strycova,2016-09-29,0.03571428571428571,0.2921364228011612,0.38167938931297707,0.35335689045936397,0.3846153846153846,0,2016
737,2279,52,Svetlana Kuznetsova,2016-09-30,-0.016666666666666677,1.2860659633401614,0.6024096385542169,0.5586592178770949,0.5988023952095809,0,2016
738,2280,52,Petra Kvitova,2016-09-30,0.1375,-0.33142816120394863,0.42194092827004215,0.3921568627450981,0.42016806722689076,1,2016
683,2225,51,Denisa Allertova,2016-09-30,0.004048582995951417,-1.5875125518051347,0.6369426751592356,0.5988023952095809,0.625,0,2016
683,2225,51,Nao Hibino,2016-09-30,-0.004048582995951417,1.5875125518051347,0.42194092827004215,0.4166666666666667,0.4347826086956522,1,2016
738,2280,52,Simona Halep,2016-09-30,-0.1375,0.33142816120394863,0.6369426751592356,0.6097560975609756,0.6369426751592356,0,2016
737,2279,52,Dominika Cibulkova,2016-09-30,0.016666666666666677,-1.2860659633401614,0.45454545454545453,0.425531914893617,0.4608294930875576,1,2016
745,2287,53,Garbiñe Muguruza,2016-10-01,-0.21296296296296297,0.04057591186314727,0.8333333333333334,0.8064516129032259,0.8264462809917356,1,2016
746,2288,53,Alize Cornet,2016-10-01,-0.0033524904214559392,-0.7021158505427059,0.6211180124223602,0.5882352941176471,0.6024096385542169,1,2016
742,2284,53,Yanina Wickmayer,2016-10-01,0.017857142857142856,-2.9873099566779246,0.38167938931297707,0.35587188612099646,0.38759689922480617,1,2016
743,2285,53,Sabine Lisicki,2016-10-01,0.005182072829131652,-0.4897461079749367,0.5263157894736842,0.48780487804878053,0.5154639175257733,1,2016
741,2283,53,Yulia Putintseva,2016-10-01,-0.00808080808080808,1.1077447722313822,0.5555555555555556,0.5235602094240838,0.5464480874316939,1,2016
744,2286,53,Ekaterina Makarova,2016-10-01,0.021428571428571432,-0.04373817426033738,0.6535947712418301,0.6060606060606061,0.6329113924050632,1,2016
739,2281,52,Dominika Cibulkova,2016-10-01,-0.02083333333333333,-0.2664046740044961,0.3076923076923077,0.2724795640326976,0.3058103975535168,0,2016
746,2288,53,Shelby Rogers,2016-10-01,0.0033524904214559392,0.7021158505427059,0.45454545454545453,0.4347826086956522,0.4566210045662101,0,2016
745,2287,53,Irina-Camelia Begu,2016-10-01,0.21296296296296297,-0.04057591186314727,0.23094688221709006,0.22123893805309736,0.2320185614849188,0,2016
744,2286,53,Elena Vesnina,2016-10-01,-0.021428571428571432,0.04373817426033738,0.42194092827004215,0.4081632653061224,0.4291845493562232,0,2016
