,match_id,player,date,year,rankdist,wikibuzz,inverse_b365,inverse_avg,inverse_best,outcome
17431,17431,Pavlyuchenkova A.,2016-09-22,2016.0,-0.008823529411764702,-0.06759195862446149,0.5464480746169359,0.5154639023221231,0.47619049781574513,0
17429,17429,Sasnovich A.,2016-09-22,2016.0,0.1573208722741433,1.0167160123452503,0.14285714285714285,0.1639344287924599,0.13869625446728956,1
17429,17429,Pliskovax K.,2016-09-22,2016.0,-0.1573208722741433,-1.0167160123452503,0.9090908893868948,0.8928571390558262,0.8771929934634618,0
17440,17440,Tig P.M.,2016-09-23,2016.0,-0.00021316280309086055,-1.4069136483226263,0.5813953391663639,0.5555555702727522,0.5263157960780771,1
17434,17434,Larsson J.,2016-09-23,2016.0,-0.011111111111111112,0.7099542988763266,0.7518796749870864,0.729927004758713,0.6944444168497026,0
17435,17435,Konjuh A.,2016-09-23,2016.0,0.008508508508508511,1.824549292051046,0.5263157960780771,0.5208333449748658,0.49019608759779254,0
17434,17434,Arruabarrena L.,2016-09-23,2016.0,0.011111111111111112,-0.7099542988763266,0.3076923076923077,0.3333333333333333,0.3076923076923077,1
17435,17435,Jankovic J.,2016-09-23,2016.0,-0.008508508508508511,-1.824549292051046,0.5263157960780771,0.5376344044672463,0.5208333449748658,1
17436,17436,Niculescu M.,2016-09-23,2016.0,-0.00837789661319073,-0.6722695955383902,0.7142857264499277,0.704225373395827,0.6756756669679118,1
17436,17436,Cepelova J.,2016-09-23,2016.0,0.00837789661319073,0.6722695955383902,0.36363636363636365,0.3610108328107347,0.3124999953433872,0
17437,17437,Osaka N.,2016-09-23,2016.0,-0.005805720758991788,-1.0470426114590778,0.7518796749870864,0.7518796749870864,0.7246376836632911,1
17438,17438,Radwanska A.,2016-09-23,2016.0,-0.2196969696969697,-3.6552314199957037,0.7352941099128922,0.7246376836632911,0.6944444168497026,1
17439,17439,Svitolina E.,2016-09-23,2016.0,0.2833333333333333,0.6915773215248254,0.3816794059846342,0.38022812033701325,0.36363636363636365,1
17441,17441,Tsurenko L.,2016-09-23,2016.0,-0.004748062015503877,-0.07618913835754659,0.5813953391663639,0.584795308591713,0.5555555702727522,1
17437,17437,Sasnovich A.,2016-09-23,2016.0,0.005805720758991788,1.0470426114590778,0.3076923076923077,0.30864197440017305,0.2777777851363761,0
17438,17438,Puig M.,2016-09-23,2016.0,0.2196969696969697,3.6552314199957037,0.3333333333333333,0.33557046765083937,0.3030303074089731,0
17439,17439,Muguruza G.,2016-09-23,2016.0,-0.2833333333333333,-0.6915773215248254,0.6944444168497026,0.6756756669679118,0.6451613101701217,0
17440,17440,Sorribes Tormo S.,2016-09-23,2016.0,0.00021316280309086055,1.4069136483226263,0.5,0.5050505001853163,0.47619049781574513,0
17441,17441,Kontaveit A.,2016-09-23,2016.0,0.004748062015503877,0.07618913835754659,0.47619049781574513,0.47393367285195304,0.4444444444444444,0
17442,17442,Linette M.,2016-09-23,2016.0,0.026539973787680207,2.748487650630871,0.18181818181818182,0.17301037434272992,0.1445086689270034,0
17443,17443,Giorgi C.,2016-09-23,2016.0,0.012012987012987014,0.7093200398055463,0.5555555702727522,0.5376344044672463,0.5,0
17442,17442,Wozniacki C.,2016-09-23,2016.0,-0.026539973787680207,-2.748487650630871,0.8771929934634618,0.8849557559467238,0.8547008860510964,1
17443,17443,Zhang S.,2016-09-23,2016.0,-0.012012987012987014,-0.7093200398055463,0.5263157960780771,0.523560218573669,0.48309180301925464,1
17448,17448,Wozniacki C.,2016-09-24,2016.0,0.2142857142857143,0.5230824071761998,0.4347826177095873,0.45662099263558775,0.4347826177095873,1
17446,17446,Osaka N.,2016-09-24,2016.0,0.03484848484848485,1.7760264560764858,0.4,0.39840637601573675,0.36363636363636365,1
17447,17447,Tsurenko L.,2016-09-24,2016.0,0.014527027027027028,2.1408189551340127,0.4545454446934474,0.47393367285195304,0.4444444444444444,1
17445,17445,Niculescu M.,2016-09-24,2016.0,0.0068181818181818205,-0.5456490804537145,0.6211180069036246,0.6172839488003461,0.598802410597492,1
17444,17444,Arruabarrena L.,2016-09-24,2016.0,-0.003703703703703704,0.4928879230793233,0.6666666666666666,0.6756756669679118,0.6535947834637234,1
17448,17448,Radwanska A.,2016-09-24,2016.0,-0.2142857142857143,-0.5230824071761998,0.6211180069036246,0.6024096506672237,0.5649717575005543,0
17447,17447,Jankovic J.,2016-09-24,2016.0,-0.014527027027027028,-2.1408189551340127,0.6024096506672237,0.584795308591713,0.5524862053113339,0
17446,17446,Svitolina E.,2016-09-24,2016.0,-0.03484848484848485,-1.7760264560764858,0.6535947834637234,0.6622516598117377,0.6369426538796358,0
17445,17445,Zhang S.,2016-09-24,2016.0,-0.0068181818181818205,0.5456490804537145,0.4444444444444444,0.44052863806273873,0.41152262243946547,0
17444,17444,Tig P.M.,2016-09-24,2016.0,0.003703703703703704,-0.4928879230793233,0.3816794059846342,0.38022812033701325,0.34013604780178885,0
17458,17458,Puig M.,2016-09-25,2016.0,0.02962962962962963,4.2431025764698385,0.6369426538796358,0.6097561028796531,0.5882352776180919,0
17459,17459,Rogers S.,2016-09-25,2016.0,0.0015645371577574958,0.37517558628118275,0.47619049781574513,0.4854369066878265,0.4651162584386312,0
17460,17460,Osaka N.,2016-09-25,2016.0,0.02056277056277056,3.948333965414937,0.29411763880904596,0.32051283226916116,0.29411763880904596,0
17455,17455,Shvedova Y.,2016-09-25,2016.0,-0.01173201605433776,-0.6846364908920367,0.6535947834637234,0.6289308044070249,0.6024096506672237,1
17458,17458,Vinci R.,2016-09-25,2016.0,-0.02962962962962963,-4.2431025764698385,0.4444444444444444,0.452488679972365,0.4291845634095209,1
17451,17451,Bacsinszky T.,2016-09-25,2016.0,-0.05791505791505791,-1.6611563363826207,0.7352941099128922,0.7352941099128922,0.6849314889533816,0
17457,17457,Babos T.,2016-09-25,2016.0,-0.022142857142857145,0.04879016416943205,0.5813953391663639,0.5464480746169359,0.5181347291073825,0
17459,17459,Wickmayer Y.,2016-09-25,2016.0,-0.0015645371577574958,-0.37517558628118275,0.6024096506672237,0.5747126405282259,0.5555555702727522,1
17460,17460,Wozniacki C.,2016-09-25,2016.0,-0.02056277056277056,-3.948333965414937,0.7518796749870864,0.7352941099128922,0.709219874945225,1
17456,17456,Siegemund L.,2016-09-25,2016.0,-0.01638504864311316,0.26933293378358447,0.7142857264499277,0.6896551497342619,0.6578947450975964,1
17456,17456,Kovinic D.,2016-09-25,2016.0,0.01638504864311316,-0.26933293378358447,0.36363636363636365,0.371747203988273,0.3558718933676701,0
17450,17450,Kulichkova E.,2016-09-25,2016.0,0.031054131054131056,1.336828292903098,0.4444444444444444,0.4504504446452745,0.4201680470233542,0
17454,17454,Lepchenko V.,2016-09-25,2016.0,0.011761561079925154,-0.07312226482896259,0.36363636363636365,0.3496503624754485,0.32258065508506084,0
17455,17455,Zheng S.,2016-09-25,2016.0,0.01173201605433776,0.6846364908920367,0.4219409486444344,0.43103449516149006,0.4,0
17449,17449,Niculescu M.,2016-09-25,2016.0,-0.007070707070707069,-0.8449522544603727,0.7692307974459868,0.7575757274724029,0.7352941099128922,0
17449,17449,Arruabarrena L.,2016-09-25,2016.0,0.007070707070707069,0.8449522544603727,0.2857142857142857,0.3003003071805091,0.2857142857142857,1
17450,17450,Begu I.,2016-09-25,2016.0,-0.031054131054131056,-1.336828292903098,0.6369426538796358,0.6134969343100499,0.584795308591713,1
17451,17451,Chirico L.,2016-09-25,2016.0,0.05791505791505791,1.6611563363826207,0.3333333333333333,0.32573290610586886,0.2777777851363761,1
17457,17457,Siniakova K.,2016-09-25,2016.0,0.022142857142857145,-0.04879016416943205,0.5,0.5128205002804169,0.47619049781574513,1
17453,17453,Makarova E.,2016-09-25,2016.0,-0.017503217503217504,-0.24770125545966087,0.7142857264499277,0.704225373395827,0.6535947834637234,1
17454,17454,Safarova L.,2016-09-25,2016.0,-0.011761561079925154,0.07312226482896259,0.7142857264499277,0.7142857264499277,0.6849314889533816,1
17452,17452,Bencic B.,2016-09-25,2016.0,0.07500000000000001,0.03212823752276911,0.4219409486444344,0.43290044362370655,0.4,0
17453,17453,Lisicki S.,2016-09-25,2016.0,0.017503217503217504,0.24770125545966087,0.36363636363636365,0.35714286322496386,0.3333333333333333,0
17452,17452,Kuznetsova S.,2016-09-25,2016.0,-0.07500000000000001,-0.03212823752276911,0.6535947834637234,0.6289308044070249,0.5952381138223105,1
17482,17482,Zhang S.,2016-09-26,2016.0,-0.021910503130071875,0.8109302162163289,0.7142857264499277,0.709219874945225,0.6896551497342619,1
17481,17481,Wozniacki C.,2016-09-26,2016.0,0.007177033492822962,1.9951566687188678,0.7142857264499277,0.6896551497342619,0.6535947834637234,1
17480,17480,Voegele S.,2016-09-26,2016.0,-0.0036481318034716085,-2.409194828052304,0.4545454446934474,0.4255319321625053,0.3846153987229934,1
17479,17479,Svitolina E.,2016-09-26,2016.0,-0.04792196776929601,0.6903524599758415,0.8196721119254039,0.8,0.7575757274724029,1
17478,17478,Suarez Navarro C.,2016-09-26,2016.0,-0.10805084745762712,-0.4360955018888959,0.7812500174622987,0.7692307974459868,0.7518796749870864,1
17477,17477,Strycova B.,2016-09-26,2016.0,-0.019047619047619046,0.6773988235918063,0.6535947834637234,0.6211180069036246,0.5882352776180919,1
17475,17475,Putintseva Y.,2016-09-26,2016.0,0.005555555555555557,-0.9461049945845813,0.47619049781574513,0.48309180301925464,0.4545454446934474,1
17474,17474,Pliskovax K.,2016-09-26,2016.0,-0.14341085271317827,-0.6847789308894288,0.6944444168497026,0.6802720956035777,0.6578947450975964,1
17470,17470,Konta J.,2016-09-26,2016.0,-0.0560897435897436,-0.5228594633297143,0.8474576647889183,0.8333333002196431,0.8,1
17471,17471,Kvitova P.,2016-09-26,2016.0,-0.04076086956521739,-0.3772942311414681,0.8196721119254039,0.8064516067008695,0.7874015866287349,1
17469,17469,Kasatkina D.,2016-09-26,2016.0,-0.02056277056277056,-0.14660347419187536,0.6369426538796358,0.6211180069036246,0.598802410597492,1
17468,17468,Jankovic J.,2016-09-26,2016.0,-0.00564102564102564,0.9903987040278771,0.5,0.5076142058259092,0.47619049781574513,1
17465,17465,Garcia C.,2016-09-26,2016.0,-0.026041666666666664,-0.4054651081081644,0.6944444168497026,0.6756756669679118,0.6493506654355597,1
17464,17464,Doi M.,2016-09-26,2016.0,0.0285204991087344,0.8409278880917161,0.3076923076923077,0.31152647604866296,0.2857142857142857,1
17463,17463,Cibulkova D.,2016-09-26,2016.0,-0.06609195402298851,-0.8574502318512216,0.7142857264499277,0.709219874945225,0.6896551497342619,1
17462,17462,Brengle M.,2016-09-26,2016.0,-0.0007309941520467836,0.47482187595529896,0.4444444444444444,0.4366812299816886,0.41666665010982157,1
17461,17461,Allertova D.,2016-09-26,2016.0,-0.002402503072969046,-1.667706820558076,0.8474576647889183,0.8474576647889183,0.8264462549368408,1
17472,17472,Mladenovic K.,2016-09-26,2016.0,0.012731481481481483,0.5663011226310555,0.4219409486444344,0.4291845634095209,0.40816325736214665,1
17466,17466,Halep S.,2016-09-26,2016.0,-0.16153846153846155,-1.0424355478286813,0.8928571390558262,0.8928571390558262,0.8695652354191746,1
17476,17476,Sakkari M.,2016-09-26,2016.0,-0.0006417308397506424,-0.8219800524029139,0.5813953391663639,0.5747126405282259,0.5555555702727522,1
17461,17461,Kuwata H.,2016-09-26,2016.0,0.002402503072969046,1.667706820558076,0.2222222222222222,0.21739130885479366,0.19157088892589502,0
17465,17465,Lucic-Baroni M.,2016-09-26,2016.0,0.026041666666666664,0.4054651081081644,0.3816794059846342,0.38759691068654945,0.36363636363636365,0
17464,17464,Pavlyuchenkova A.,2016-09-26,2016.0,-0.0285204991087344,-0.8409278880917161,0.7518796749870864,0.746268638127311,0.7352941099128922,0
17463,17463,Cornet A.,2016-09-26,2016.0,0.06609195402298851,0.8574502318512216,0.36363636363636365,0.35335689998550956,0.3333333333333333,0
17462,17462,Watson H.,2016-09-26,2016.0,0.0007309941520467836,-0.47482187595529896,0.6369426538796358,0.6249999906867744,0.6060606148179462,0
17470,17470,Beck A.,2016-09-26,2016.0,0.0560897435897436,0.5228594633297143,0.2222222222222222,0.22988506251116045,0.20408162868107332,0
17471,17471,Ostapenko J.,2016-09-26,2016.0,0.04076086956521739,0.3772942311414681,0.25,0.2531645539058667,0.23529411764705882,0
17472,17472,Vandeweghe C.,2016-09-26,2016.0,-0.012731481481481483,-0.5663011226310555,0.6535947834637234,0.6329113752141712,0.6172839488003461,0
17468,17468,Gavrilova D.,2016-09-26,2016.0,0.00564102564102564,-0.9903987040278771,0.5813953391663639,0.5555555702727522,0.5376344044672463,0
17474,17474,Safarova L.,2016-09-26,2016.0,0.14341085271317827,0.6847789308894288,0.36363636363636365,0.38022812033701325,0.3496503624754485,0
17476,17476,Schmiedlova A.,2016-09-26,2016.0,0.0006417308397506424,0.8219800524029139,0.5,0.48780488939529254,0.4545454446934474,0
17477,17477,Errani S.,2016-09-26,2016.0,0.019047619047619046,-0.6773988235918063,0.4219409486444344,0.4385964967317309,0.4132231274684204,0
17478,17478,Wickmayer Y.,2016-09-26,2016.0,0.10805084745762712,0.4360955018888959,0.2857142857142857,0.28818443566425855,0.2597402661742239,0
17479,17479,Mattek-Sands B.,2016-09-26,2016.0,0.04792196776929601,-0.6903524599758415,0.25,0.2597402661742239,0.23094688628633928,0
17480,17480,Sharipova S.,2016-09-26,2016.0,0.0036481318034716085,2.409194828052304,0.6211180069036246,0.6369426538796358,0.5681818212605705,0
17481,17481,Stosur S.,2016-09-26,2016.0,-0.007177033492822962,-1.9951566687188678,0.36363636363636365,0.371747203988273,0.33898304536814533,0
17482,17482,Peng S.,2016-09-26,2016.0,0.021910503130071875,-0.8109302162163289,0.36363636363636365,0.35714286322496386,0.3333333333333333,0
17475,17475,Sevastova A.,2016-09-26,2016.0,-0.005555555555555557,0.9461049945845813,0.6024096506672237,0.5780346757080136,0.5464480746169359,0
17469,17469,Goerges J.,2016-09-26,2016.0,0.02056277056277056,0.14660347419187536,0.4444444444444444,0.4385964967317309,0.41666665010982157,0
17466,17466,Begu I.,2016-09-26,2016.0,0.16153846153846155,1.0424355478286813,0.16666666666666666,0.16949152268407267,0.15384615384615385,0
17504,17504,Tsurenko L.,2016-09-27,2016.0,-0.008115236356258874,2.1837572857095786,0.7518796749870864,0.7352941099128922,0.7142857264499277,1
17485,17485,Bogdan A.,2016-09-27,2016.0,0.008333333333333333,-0.09744010606214981,0.4444444444444444,0.4464285695279131,0.4201680470233542,0
17484,17484,Siegemund L.,2016-09-27,2016.0,0.0510752688172043,0.4885198662516924,0.3333333333333333,0.34013604780178885,0.3124999953433872,0
17483,17483,Sadikovic A.,2016-09-27,2016.0,0.00415815582141815,0.2643865098482589,0.3333333333333333,0.3424657444766908,0.30674846715502496,0
17485,17485,Flipkens K.,2016-09-27,2016.0,-0.008333333333333333,0.09744010606214981,0.6369426538796358,0.6172839488003461,0.5952381138223105,1
17486,17486,Jankovic J.,2016-09-27,2016.0,0.30769230769230765,0.46984884246421765,0.3333333333333333,0.3558718933676701,0.3267973917318617,1
17487,17487,Kasatkina D.,2016-09-27,2016.0,-0.022200772200772198,-0.7068773733718473,0.7518796749870864,0.7407407276587887,0.7246376836632911,1
17488,17488,Kerber A.,2016-09-27,2016.0,-0.9814814814814815,0.11423856676675709,0.8620689903229801,0.8620689903229801,0.8333333002196431,1
17489,17489,Keys M.,2016-09-27,2016.0,-0.06944444444444445,-0.4250352043022615,0.7352941099128922,0.7246376836632911,0.6849314889533816,1
17491,17491,Konta J.,2016-09-27,2016.0,-0.05060728744939272,-1.6968843557782107,0.7812500174622987,0.7692307974459868,0.704225373395827,1
17492,17492,Kozlova K.,2016-09-27,2016.0,0.00043421623968736486,-0.17645643734155644,0.7142857264499277,0.6896551497342619,0.6666666666666666,1
17493,17493,Kuznetsova S.,2016-09-27,2016.0,-0.08611111111111111,-0.8896853572552228,0.8474576647889183,0.8403360940467084,0.8130081174740657,1
17494,17494,Kvitova P.,2016-09-27,2016.0,-0.0069444444444444475,-0.20299898522174226,0.7142857264499277,0.699300724950897,0.6666666666666666,1
17495,17495,Ozaki R.,2016-09-27,2016.0,-0.0004738213693437571,0.6671716941566845,0.6535947834637234,0.6369426538796358,0.6060606148179462,1
17496,17496,Pliskova K.,2016-09-27,2016.0,-0.0023076923076923075,-2.0149030205422647,0.6535947834637234,0.6369426538796358,0.598802410597492,1
17497,17497,Radwanska A.,2016-09-27,2016.0,-0.22297297297297297,-0.2563269701044505,0.7352941099128922,0.7246376836632911,0.699300724950897,1
17506,17506,Wozniacki C.,2016-09-27,2016.0,-0.0275974025974026,0.7181866566780788,0.7812500174622987,0.7751938213730989,0.7518796749870864,1
17499,17499,Shapatava S.,2016-09-27,2016.0,0.009638384691149571,1.6274564179367788,0.3816794059846342,0.36363636363636365,0.33898304536814533,1
17500,17500,Shvedova Y.,2016-09-27,2016.0,0.04227642276422764,0.9285557563504976,0.47619049781574513,0.4694835428506443,0.4444444444444444,1
17502,17502,Strycova B.,2016-09-27,2016.0,-0.017316017316017313,-0.050189744523855384,0.7518796749870864,0.7407407276587887,0.7142857264499277,1
17503,17503,Tig P.M.,2016-09-27,2016.0,-0.006996620950109323,-0.5559460590464603,0.7518796749870864,0.746268638127311,0.7246376836632911,1
17486,17486,Muguruza G.,2016-09-27,2016.0,-0.30769230769230765,-0.46984884246421765,0.7352941099128922,0.704225373395827,0.6666666666666666,0
17505,17505,Williams V.,2016-09-27,2016.0,-0.11507936507936507,-1.059840014283069,0.7352941099128922,0.746268638127311,0.7194244678355752,1
17487,17487,Chirico L.,2016-09-27,2016.0,0.022200772200772198,0.7068773733718473,0.3076923076923077,0.3184713269398179,0.29850747118444504,0
17488,17488,Mladenovic K.,2016-09-27,2016.0,0.9814814814814815,-0.11423856676675709,0.2,0.19841269991445315,0.17825311518728013,0
17489,17489,Garcia C.,2016-09-27,2016.0,0.06944444444444445,0.4250352043022615,0.3333333333333333,0.3344481594683792,0.29411763880904596,0
17483,17483,Broady N.,2016-09-27,2016.0,-0.00415815582141815,-0.2643865098482589,0.7352941099128922,0.7194244678355752,0.6944444168497026,1
17506,17506,Siniakova K.,2016-09-27,2016.0,0.0275974025974026,-0.7181866566780788,0.2857142857142857,0.2857142857142857,0.26455026655260416,0
17505,17505,Putintseva Y.,2016-09-27,2016.0,0.11507936507936507,1.059840014283069,0.3333333333333333,0.3154574056569432,0.2857142857142857,0
17504,17504,Rodina E.,2016-09-27,2016.0,0.008115236356258874,-2.1837572857095786,0.3076923076923077,0.32258065508506084,0.29411763880904596,0
17503,17503,Diatchenko V.,2016-09-27,2016.0,0.006996620950109323,0.5559460590464603,0.3076923076923077,0.32051283226916116,0.2958579781484442,0
17502,17502,Doi M.,2016-09-27,2016.0,0.017316017316017313,0.050189744523855384,0.3076923076923077,0.3164556876070856,0.28409091063028524,0
17500,17500,Vinci R.,2016-09-27,2016.0,-0.04227642276422764,-0.9285557563504976,0.6024096506672237,0.5917159562968884,0.5555555702727522,0
17499,17499,Buyukakcay C.,2016-09-27,2016.0,-0.009638384691149571,-1.6274564179367788,0.6944444168497026,0.699300724950897,0.6666666666666666,0
17484,17484,Cibulkova D.,2016-09-27,2016.0,-0.0510752688172043,-0.4885198662516924,0.7352941099128922,0.7246376836632911,0.6944444168497026,1
17497,17497,Makarova E.,2016-09-27,2016.0,0.22297297297297297,0.2563269701044505,0.3333333333333333,0.33557046765083937,0.3124999953433872,0
17496,17496,Sorribes Tormo S.,2016-09-27,2016.0,0.0023076923076923075,2.0149030205422647,0.4219409486444344,0.42372883239445913,0.4,0
17495,17495,Kostova E.,2016-09-27,2016.0,0.0004738213693437571,-0.6671716941566845,0.4219409486444344,0.42372883239445913,0.4,0
17494,17494,Svitolina E.,2016-09-27,2016.0,0.0069444444444444475,0.20299898522174226,0.36363636363636365,0.3610108328107347,0.33898304536814533,0
17493,17493,Brengle M.,2016-09-27,2016.0,0.08611111111111111,0.8896853572552228,0.2222222222222222,0.2242152447190285,0.196078435039117,0
17492,17492,Vekic D.,2016-09-27,2016.0,-0.00043421623968736486,0.17645643734155644,0.36363636363636365,0.371747203988273,0.3496503624754485,0
17491,17491,Zhang S.,2016-09-27,2016.0,0.05060728744939272,1.6968843557782107,0.2857142857142857,0.28985506845757486,0.26666666666666666,0
17510,17510,Hibino N.,2016-09-28,2016.0,-0.004884004884004884,-1.083686638451434,0.6211180069036246,0.5747126405282259,0.5464480746169359,1
17511,17511,Keys M.,2016-09-28,2016.0,-0.07539682539682539,-0.7023698833142993,0.7142857264499277,0.704225373395827,0.6756756669679118,1
17512,17512,Khromacheva I.,2016-09-28,2016.0,0.0012541806020066881,1.1112902038921644,0.4545454446934474,0.448430489438057,0.4201680470233542,1
17513,17513,Konta J.,2016-09-28,2016.0,0.04807692307692307,0.9494341990053901,0.6024096506672237,0.5917159562968884,0.5714285714285714,1
17514,17514,Kozlova K.,2016-09-28,2016.0,-0.005349712700614226,-1.914854359118002,0.8333333002196431,0.8196721119254039,0.7633588119692684,1
17517,17517,Pliskova K.,2016-09-28,2016.0,0.0025000000000000005,-0.1445812288111075,0.4,0.40322580335043473,0.3773584769857703,1
17516,17516,Kvitova P.,2016-09-28,2016.0,0.9375,-0.945982521681558,0.4444444444444444,0.452488679972365,0.43290044362370655,1
17509,17509,Halep S.,2016-09-28,2016.0,-0.175609756097561,-0.9660756140475278,0.8474576647889183,0.8403360940467084,0.8196721119254039,1
17518,17518,Radwanska A.,2016-09-28,2016.0,-0.20454545454545453,-0.411937622613782,0.6369426538796358,0.6097561028796531,0.5780346757080136,1
17519,17519,Tsurenko L.,2016-09-28,2016.0,-0.013218207014177592,0.33270575382573586,0.8620689903229801,0.8333333002196431,0.8,1
17520,17520,Voegele S.,2016-09-28,2016.0,9.518370454978178e-05,-0.9669539065181092,0.4444444444444444,0.44052863806273873,0.41666665010982157,1
17515,17515,Kuznetsova S.,2016-09-28,2016.0,0.042857142857142844,-0.09328718666843805,0.5464480746169359,0.5208333449748658,0.5,1
17520,17520,Schiavone F.,2016-09-28,2016.0,-9.518370454978178e-05,0.9669539065181092,0.6369426538796358,0.6211180069036246,0.5952381138223105,0
17517,17517,Nara K.,2016-09-28,2016.0,-0.0025000000000000005,0.1445812288111075,0.6666666666666666,0.6578947450975964,0.6369426538796358,0
17518,17518,Wozniacki C.,2016-09-28,2016.0,0.20454545454545453,0.411937622613782,0.4444444444444444,0.4545454446934474,0.43290044362370655,0
17508,17508,Flipkens K.,2016-09-28,2016.0,-0.006765676567656765,0.2234751712807706,0.5813953391663639,0.5780346757080136,0.5464480746169359,1
17516,17516,Kerber A.,2016-09-28,2016.0,-0.9375,0.945982521681558,0.6369426538796358,0.6097561028796531,0.5747126405282259,0
17515,17515,Williams V.,2016-09-28,2016.0,-0.042857142857142844,0.09328718666843805,0.5464480746169359,0.5376344044672463,0.523560218573669,0
17514,17514,Shapatava S.,2016-09-28,2016.0,0.005349712700614226,1.914854359118002,0.23094688628633928,0.23980814908970988,0.2222222222222222,0
17513,17513,Suarez Navarro C.,2016-09-28,2016.0,-0.04807692307692307,-0.9494341990053901,0.47619049781574513,0.4672896967193271,0.4444444444444444,0
17511,17511,Kasatkina D.,2016-09-28,2016.0,0.07539682539682539,0.7023698833142993,0.36363636363636365,0.3597122339177876,0.3333333333333333,0
17510,17510,Ozaki R.,2016-09-28,2016.0,0.004884004884004884,1.083686638451434,0.4545454446934474,0.48309180301925464,0.4545454446934474,0
17509,17509,Shvedova Y.,2016-09-28,2016.0,0.175609756097561,0.9660756140475278,0.2222222222222222,0.21645022181185328,0.2,0
17508,17508,Sakkari M.,2016-09-28,2016.0,0.006765676567656765,-0.2234751712807706,0.5,0.4854369066878265,0.4545454446934474,0
17507,17507,Tig P.M.,2016-09-28,2016.0,0.00022492127755285515,1.3862943611198906,0.36363636363636365,0.3649635023793565,0.3436426015480821,0
17507,17507,Allertova D.,2016-09-28,2016.0,-0.00022492127755285515,-1.3862943611198906,0.7142857264499277,0.6944444168497026,0.6756756669679118,1
17519,17519,Soylu I.,2016-09-28,2016.0,0.013218207014177592,-0.33270575382573586,0.2222222222222222,0.22573364305863386,0.2,0
17512,17512,Broady N.,2016-09-28,2016.0,-0.0012541806020066881,-1.1112902038921644,0.6211180069036246,0.6134969343100499,0.5747126405282259,0
17522,17522,Cibulkova D.,2016-09-29,2016.0,0.08333333333333333,-0.4256678154256838,0.4,0.40983605596270195,0.3846153987229934,1
17524,17524,Halep S.,2016-09-29,2016.0,-0.0888888888888889,-0.4364840363573684,0.7142857264499277,0.7194244678355752,0.6944444168497026,1
17523,17523,Strycova B.,2016-09-29,2016.0,0.03571428571428571,0.2921364228011612,0.3816794059846342,0.3846153987229934,0.35335689998550956,0
17521,17521,Allertova D.,2016-09-29,2016.0,0.007894736842105263,-0.4736733581346979,0.5464480746169359,0.5181347291073825,0.48780488939529254,1
17523,17523,Cibulkova D.,2016-09-29,2016.0,-0.03571428571428571,-0.2921364228011612,0.6944444168497026,0.6756756669679118,0.6369426538796358,1
17524,17524,Keys M.,2016-09-29,2016.0,0.0888888888888889,0.4364840363573684,0.36363636363636365,0.34602074868545984,0.3174603078490876,0
17525,17525,Tsurenko L.,2016-09-29,2016.0,-0.006047411707789066,0.27621304510301603,0.8196721119254039,0.8064516067008695,0.7692307974459868,0
17526,17526,Voegele S.,2016-09-29,2016.0,0.0004953437685753913,-0.522521663529182,0.26666666666666666,0.28409091063028524,0.26666666666666666,0
17527,17527,Radwanska A.,2016-09-29,2016.0,-0.15,-0.6720211523576876,0.6535947834637234,0.6289308044070249,0.5952381138223105,0
17528,17528,Konta J.,2016-09-29,2016.0,-0.014423076923076927,1.0724738429228444,0.47619049781574513,0.49751244017146684,0.47393367285195304,0
17522,17522,Pliskovax K.,2016-09-29,2016.0,-0.08333333333333333,0.4256678154256838,0.6666666666666666,0.6535947834637234,0.6329113752141712,0
17529,17529,Khromacheva I.,2016-09-29,2016.0,0.0003846153846153843,1.9401794743463283,0.4219409486444344,0.4149377445583434,0.392156870078234,0
17530,17530,Strycova B.,2016-09-29,2016.0,-0.021978021978021976,0.5908683314395271,0.5,0.5128205002804169,0.49019608759779254,1
17529,17529,Pliskova K.,2016-09-29,2016.0,-0.0003846153846153843,-1.9401794743463283,0.6535947834637234,0.6451613101701217,0.6172839488003461,1
17528,17528,Kvitova P.,2016-09-29,2016.0,0.014423076923076927,-1.0724738429228444,0.6024096506672237,0.5649717575005543,0.523560218573669,1
17527,17527,Kuznetsova S.,2016-09-29,2016.0,0.15,0.6720211523576876,0.4219409486444344,0.4291845634095209,0.392156870078234,1
17526,17526,Kozlova K.,2016-09-29,2016.0,-0.0004953437685753913,0.522521663529182,0.8,0.7751938213730989,0.7352941099128922,1
17525,17525,Hibino N.,2016-09-29,2016.0,0.006047411707789066,-0.27621304510301603,0.25,0.25252525009265814,0.2325581292193156,1
17530,17530,Jankovic J.,2016-09-29,2016.0,0.021978021978021976,-0.5908683314395271,0.5813953391663639,0.5494505336154795,0.5181347291073825,0
17521,17521,Flipkens K.,2016-09-29,2016.0,-0.007894736842105263,0.4736733581346979,0.5464480746169359,0.543478251010574,0.5181347291073825,0
17531,17531,Kuznetsova S.,2016-09-30,2016.0,-0.016666666666666677,1.2860659633401614,0.6024096506672237,0.598802410597492,0.55865922978277,0
17532,17532,Allertova D.,2016-09-30,2016.0,0.004048582995951417,-1.575536360758419,0.6369426538796358,0.6249999906867744,0.598802410597492,0
17533,17533,Halep S.,2016-09-30,2016.0,-0.1375,0.32866190771105835,0.6369426538796358,0.6369426538796358,0.6097561028796531,0
